i,x1[i],T1[i],P1[i],v1[i],rho1[i],alfa1[i],T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i]
35,0.0175,997.424143916922,16099993.2183825,6.66088357688172,26.2833654695168,4487.71586532442,143.546664004503,14999948.8548976,2.53272251488453,25.1357884105439,2211.56406675963,718.688807584149,421.972444564624
36,0.018,997.351475857781,16099993.0239746,6.66039837380408,26.2852801852892,4487.69911264121,144.781356155281,14999947.3913823,2.55450754491801,24.921428540467,2217.67686383859,718.779878206585,422.047154318839
37,0.0185,997.278881875592,16099992.8295042,6.6599136654328,26.2871932274077,4487.68236667029,146.014076581927,14999945.929359,2.57625779004256,24.7110275543141,2223.74235326513,718.996646107769,423.25147941716
38,0.019,997.206330197233,16099992.6350083,6.65942923956893,26.2891054327679,4487.66562750403,147.247022426386,14999944.4663592,2.59801201682591,24.5041119226756,2229.7610954895,719.091641942486,423.329617828629
39,0.0195,997.133853258387,16099992.4404491,6.65894531283643,26.2910159456637,4487.64889527097,148.477962355442,14999943.0048892,2.61973085540764,24.3009609576294,2235.73363041867,719.311034120909,424.532765812181
40,0.02,997.061419598466,16099992.2458633,6.6584616751236,26.2929255949851,4487.63217006112,149.709090186733,14999941.5424843,2.64145301371543,24.101120446285,2241.66049907422,719.409857785362,424.614270753379
41,0.0205,996.989061317925,16099992.0512134,6.65797854081558,26.2948335336087,4487.61545200042,150.938180005134,14999940.0816446,2.66313921747093,23.9048626594952,2247.54222211748,719.631788503883,425.81616669198
42,0.021,996.916747266387,16099991.8565357,6.65749570187243,26.2967405824755,4487.59874117657,152.167422062721,14999938.6199095,2.68482811170502,23.711751586335,2253.37932207993,719.734345259165,425.900977669894
43,0.0215,996.844509212073,16099991.6617931,6.65701337046045,26.2986459029713,4487.58203771299,153.394595989247,14999937.1597729,2.70648051995851,23.5220526315608,2259.17230131385,719.9587313491,427.101548869818
44,0.022,996.772316312499,16099991.4670216,6.65653134059597,26.3005503081445,4487.56534169515,154.621888241238,14999935.6987787,2.72813502030752,23.3353469541922,2264.92166474285,720.064929001556,427.189606959507
45,0.0225,996.700200006625,16099991.2721845,6.65604982224629,26.3024529678178,4487.54865324398,155.84708411561,14999934.2394142,2.74975253626983,23.151893269319,2270.6278972906,720.291689764748,428.388782887787
46,0.023,996.628129757529,16099991.0773174,6.65556861146848,26.3043546872034,4487.53197244279,157.07236605404,14999932.7792278,2.77137157509734,22.9712889490548,2276.29148710258,720.401438572352,428.480030669188
47,0.0235,996.556136677866,16099990.882384,6.6550879160506,26.3062546444884,4487.51529941011,158.29552513854,14999931.3207005,2.79295316236572,22.7937861954099,2281.91290250188,720.630495687937,429.67774288131
48,0.024,996.484190533944,16099990.6874195,6.65460753407483,26.3081536371062,4487.49863422712,159.518739586773,14999929.8613855,2.81453573081212,22.6189977053121,2287.49261563685,720.743708271149,429.772124379116
49,0.0245,996.412322115051,16099990.492388,6.65412767116962,26.3100508515359,4487.48197701,160.739806379573,14999928.4037572,2.83608041007676,22.4471693434937,2293.0310790092,720.974985706768,430.968306449926
50,0.025,996.340501488388,16099990.2973244,6.65364812742668,26.3119470774891,4487.46532783789,161.960899311048,14999926.9453736,2.85762555486126,22.2779283060579,2298.52874950554,721.091576963611,431.065767076348
51,0.0255,996.268759122793,16099990.102193,6.6531691063343,26.3138415096657,4487.44868682466,163.179821370506,14999925.4887025,2.87913240080521,22.1115142947069,2303.98606454006,721.325000890792,432.260354533983
52,0.026,996.197065384021,16099989.9070286,6.65269040997813,26.3157349301123,4487.43205404744,164.398741738097,14999924.0313072,2.90063922121518,21.9475682363861,2309.40346643056,721.444887915907,432.360841034253
53,0.0265,996.125450423359,16099989.7117958,6.65221223972566,26.3176265416788,4487.41542961787,165.615469517311,14999922.5756486,2.92210735959538,21.7863238418363,2314.78137819505,721.680386629396,433.553771296941
54,0.027,996.053884902777,16099989.5165289,6.65173439964084,26.3195171188041,4487.39881361115,166.832169092631,14999921.1192954,2.9435750046511,21.627435053011,2320.12022823589,721.803488636848,433.657231697391
55,0.0275,995.982398658891,16099989.321193,6.6512570889896,26.3214058724168,4487.3822061367,168.046655783621,14999919.6647015,2.96500360954911,21.4711297590762,2325.42042582679,722.040992477652,434.84844401296
56,0.028,995.910962647547,16099989.125822,6.65078011379854,26.3232935694057,4487.36560726783,169.261089005638,14999918.2094412,2.98643127533284,21.3170742493188,2330.68238607099,722.167230727276,434.954827571549
57,0.0285,995.839606393548,16099988.9303815,6.65030367125117,26.3251794287083,4487.34901711183,170.473290392523,14999916.7559614,3.00781956656443,21.1654907576366,2335.90650511284,722.406672009225,436.144262959501
58,0.029,995.768301144276,16099988.7349049,6.64982756932112,26.3270642097202,4487.33243574016,171.685414224911,14999915.3018423,3.02920649370356,21.0160572972112,2341.09318533828,722.535969736317,436.253520118651
59,0.0295,995.697076115566,16099988.5393581,6.64935200312841,26.3289471393178,4487.31586325802,172.895288545542,14999913.8495234,3.0505537343774,20.8689906095856,2346.24281034274,722.777282675936,437.44112131466
60,0.03,995.625902843995,16099988.3437744,6.64887678257811,26.3308289694611,4487.29929973506,174.105062342207,14999912.3965908,3.07189920567186,20.7239798490831,2351.35577034444,722.909565024094,437.553203656274
61,0.0305,995.554810239255,16099988.1481199,6.64840210074563,26.3327089348959,4487.28274527443,175.312570157711,14999910.9454771,3.0932046998878,20.5812364241744,2356.43243693812,723.152685673616,438.738915058997
62,0.031,995.48377012478,16099987.9524276,6.64792776945182,26.334587780204,4487.26619994405,176.519955535996,14999909.4937743,3.11450803807298,20.4404600850371,2361.47318869364,723.287879630571,438.85377526155
63,0.0315,995.412811106925,16099987.756664,6.64745397974626,26.3364647479316,4487.24966384506,177.725059607745,14999908.0439076,3.1357711287514,20.3018570625424,2366.47838572318,723.532745813913,440.037542881608
64,0.032,995.341905293647,16099987.5608616,6.64698054534999,26.3383405753396,4487.23313704367,178.930020328836,14999906.5934754,3.15703169438801,20.1651371919783,2371.4483954394,723.67078015018,440.1551346792
65,0.0325,995.271080990747,16099987.3649874,6.64650765530533,26.340214512706,4487.21661963906,180.132685502389,14999905.1448954,3.17825176122209,20.030501678155,2376.38356696183,723.917331401726,441.336906090231
66,0.033,995.200310588375,16099987.1690737,6.64603512521797,26.3420872900281,4487.20011169577,181.335187358468,14999903.6957724,3.19946895070522,19.8976699626123,2381.28425701073,724.058136611923,441.457184233494
67,0.0335,995.12962209455,16099986.9730875,6.64556314214144,26.3439581652475,4487.18361331108,182.535380454046,14999902.2485164,3.2206454082286,19.766838371621,2386.1508041765,724.306314117965,442.636908525173
68,0.034,995.058988179283,16099986.777061,6.64509152355053,26.3458278611554,4487.1671245479,183.735391161793,14999900.8007391,3.24181865190867,19.637735503581,2390.983554927,724.449822364662,442.759828743946
69,0.0345,994.988436555559,16099986.5809616,6.64462045452837,26.3476956432888,4487.15064550163,184.933080870903,14999899.3548428,3.26295094767143,19.5105529496819,2395.78283776239,724.699568907355,443.937456476864
70,0.035,994.917940170932,16099986.384821,6.64414975440332,26.3495622272902,4487.13417623361,186.130569970951,14999897.9084457,3.28407970808026,19.3850280430533,2400.54898931494,724.845713967316,444.062975444529
71,0.0355,994.847526446082,16099986.188607,6.64367960630634,26.3514268862249,4487.11771683738,187.325726758766,14999896.4639426,3.30516732092665,19.2613477791828,2405.28232841029,725.096973871022,445.238458606844
72,0.036,994.777168603784,16099985.9923511,6.64320983140387,26.3532903286435,4487.10126737275,188.520665520751,14999895.0189585,3.32625109110216,19.1392578290485,2409.98318224025,725.245691083715,445.36653390626
73,0.0365,994.706893775129,16099985.7960213,6.64274061089283,26.3551518350728,4487.08482793148,189.713261533918,14999893.5758803,3.34729352954396,19.0189407277442,2414.6518603499,725.498410163604,446.539825872033
74,0.037,994.6366754558,16099985.5996487,6.6422717677623,26.3570121070285,4487.06839857185,190.905622866786,14999892.1323401,3.3683318314477,18.9001501106251,2419.28868086533,725.649636381866,446.670415962963
75,0.0375,994.566540489992,16099985.4032019,6.64180348129316,26.3588704324324,4487.05197938387,192.095631846322,14999890.6907168,3.38932863212741,18.7830641836578,2423.89394442472,725.90376189467,447.841471452088
76,0.038,994.49646264399,16099985.2067115,6.6413355762817,26.3607275058223,4487.03557042433,193.285390213579,14999889.2486498,3.41032101514922,18.6674441948312,2428.46796044403,726.05743543741,447.974535640068
77,0.0385,994.426468477768,16099985.0101464,6.64086823011061,26.3625826224486,4487.01917178154,194.472787412558,14999887.8085099,3.43127174138776,18.5534641482549,2433.01102100906,726.312916034209,449.143310679727
78,0.039,994.356532025913,16099984.813537,6.64040126936805,26.3644364699282,4487.00278351085,195.659918752164,14999886.3679438,3.45221778093251,18.4408925729946,2437.5234271633,726.468976641047,449.278809086281
79,0.0395,994.286679566835,16099984.6168526,6.6399348695563,26.3662883507747,4486.98640569887,196.844680857905,14999884.9293141,3.47312202135633,18.3298993946365,2442.00546277672,726.725762321991,450.44526097385
80,0.04,994.216885401129,16099984.4201231,6.63946885904005,26.3681389457405,4486.97003839956,198.029162506547,14999883.490275,3.49402131750772,18.2202601105388,2446.45742084109,726.884151109743,450.583154508007
81,0.0405,994.147175528281,16099984.2233181,6.63900341145875,26.3699875645368,4486.95368169787,199.211267567042,14999882.053181,3.51487868475074,18.1121406872319,2450.8795773303,727.142193180615,451.747241775332
82,0.041,994.077524512607,16099984.0264673,6.63853835693839,26.3718348811085,4486.93733564638,200.393078188516,14999880.6156936,3.53573086100774,18.005323295058,2455.27221748925,727.302852601519,451.887492106364
83,0.0415,994.007958077291,16099983.8295407,6.63807386727312,26.3736802122997,4486.92100032844,201.572505542843,14999879.1801593,3.55654099048358,17.8999700571712,2459.6356096996,727.562103632042,453.049174485363
84,0.042,993.93845104809,16099983.6325677,6.63760977433498,26.3755242253037,4486.90467579527,202.751625060306,14999877.7442471,3.57734569256517,17.795869537872,2463.97003174936,727.72497743365,453.191744016692
85,0.0425,993.869028874488,16099983.4355184,6.63714624809019,26.377366244033,4486.88836212863,203.928355272799,14999876.3102952,3.59810824130569,17.6931801289159,2468.27574471686,727.985391217459,454.350982406196
86,0.043,993.799666641415,16099983.238422,6.6366831221417,26.379206928986,4486.87205937846,205.104764804676,14999874.8759803,3.61886513601991,17.5916965247218,2472.55301920913,728.15042440411,454.495834250415
87,0.0435,993.730389527238,16099983.041249,6.63622056464504,26.3810456110795,4486.85576762494,206.278779602633,14999873.4436322,3.63957978157609,17.4915734940119,2476.80210927607,728.411955920306,455.652590684211
88,0.044,993.661172873798,16099982.8440283,6.63575841091897,26.3828829441727,4486.83948691672,207.45246140195,14999872.0109355,3.66028855574979,17.3926116116595,2481.02327860637,728.579094716095,455.799688639161
89,0.0445,993.59204159091,16099982.6467306,6.6352968273255,26.3847182661233,4486.82321733247,208.623743616664,14999870.5802117,3.68095499515143,17.2949621282015,2485.21677448318,728.841700092308,456.953926255173
90,0.045,993.522971275073,16099982.4493845,6.63483565088411,26.3865522242071,4486.80695891959,209.794681013626,14999869.1491529,3.70161535461701,17.198431262544,2489.38285392706,729.010891905497,457.103234781026
91,0.0455,993.453986570101,16099982.2519611,6.6343750461803,26.3883841631595,4486.79071175524,210.963214524567,14999867.7200724,3.72223330338777,17.1031668484661,2493.52175770356,729.274528382373,458.254917791579
92,0.046,993.385063324906,16099982.0544886,6.63391485191933,26.3902147237288,4486.7744758856,212.131391872177,14999866.2906703,3.74284497202382,17.0089805248693,2497.63373640355,729.44572177116,458.406401988886
93,0.0465,993.316225919827,16099981.8569386,6.63345523092706,26.392043257465,4486.75825138638,213.297161554124,14999864.8632513,3.7634141632485,16.916016806879,2501.71902451247,729.710347668225,459.55549565201
94,0.047,993.247450453956,16099981.659339,6.63299602357959,26.3938703986446,4486.74203830253,214.462564176689,14999863.4355235,3.78397688207117,16.824092540944,2505.77786641882,729.88349230781,459.709121240658
95,0.0475,993.178761046672,16099981.4616614,6.63253739095994,26.3956955055698,4486.72583670834,215.625555849658,14999862.009783,3.80449706551224,16.7333490184166,2509.81049055426,730.149066990637,460.855591832381
96,0.048,993.110134045022,16099981.2639336,6.63207917510019,26.3975192061002,4486.70964664759,216.788169993997,14999860.5837461,3.82501059181445,16.6436080916992,2513.81713532184,730.324113641527,461.011325131425
97,0.0485,993.041593309914,16099981.0661276,6.63162153535716,26.3993408652287,4486.69346819314,217.9483703758,14999859.1597003,3.84548153307505,16.5550079201266,2517.79802331531,730.590597490139,462.155139919019
98,0.049,992.973115434138,16099980.8682708,6.63116431540413,26.4011611044531,4486.67730138764,219.108183165023,14999857.73537,3.8659456396109,16.4673751706363,2521.75338715926,730.767497967638,462.312947827346
99,0.0495,992.904724022608,16099980.6703355,6.63070767288823,26.402979295395,4486.66114630256,220.265579826309,14999856.3130342,3.88636711934159,16.3808449592748,2525.68344381554,731.0348523461,463.454075043468
100,0.05,992.83639591165,16099980.4723488,6.63025145310924,26.4047960532456,4486.64500297943,221.422579216001,14999854.8904255,3.90678159355334,16.295248585641,2529.58842032794,731.213559490917,463.613925021254
101,0.0505,992.768154452642,16099980.2742834,6.62979581202103,26.4066107561941,4486.62887148834,222.57716053765,14999853.469814,3.92715340670033,16.2107182082933,2533.46852822308,731.481746718062,464.752333838963
102,0.051,992.699976723256,16099980.076166,6.6293405965352,26.4084240131793,4486.61275186973,223.73133527434,14999852.0489407,3.94751804998564,16.1270895865795,2537.32398915279,731.662214368004,464.914193889885
103,0.0515,992.631885823767,16099979.8779696,6.62888596092865,26.4102352088976,4486.59664419237,224.88309040706,14999850.6300671,3.96784000507797,16.0444920045377,2541.15500939627,731.931197689236,466.04985439848
104,0.052,992.563859071014,16099979.6797207,6.62843175371024,26.41204494609,4486.58054849563,226.034429988843,14999849.2109425,3.98815463209513,15.9627655167708,2544.96180539388,732.113380651919,466.213693052655
105,0.0525,992.495919316592,16099979.4813926,6.62797812749605,26.4138526158993,4486.56446484693,227.183348814863,14999847.7938197,4.00842655056883,15.8820366130256,2548.74457835691,732.38312421205,467.346576234313
106,0.053,992.428044114332,16099979.2830115,6.62752493237774,26.4156588149228,4486.54839328461,228.331843454058,14999846.3764562,4.02869098857789,15.8021494865831,2552.5035396868,732.566978238594,467.51236253192
107,0.0535,992.360256069552,16099979.0845509,6.62707231932657,26.4174629406904,4486.5323338748,229.477916550798,14999844.9610961,4.04891270413491,15.7232279104817,2556.23888569853,732.837447055669,468.642440239085
108,0.054,992.292532970919,16099978.8860368,6.62662014000257,26.4192655837093,4486.51628665481,230.623557138524,14999843.5455055,4.06912679237266,15.6451200675508,2559.95082291972,733.022928815329,468.810143714653
109,0.0545,992.224897179856,16099978.6874429,6.62616854374816,26.4210661478367,4486.50025168951,231.766775744129,14999842.1319195,4.08929815037283,15.5679470891488,2563.63954293313,733.294088755391,469.937388648162
110,0.055,992.157326717715,16099978.488795,6.62571738377737,26.4228652175436,4486.48422901518,232.909553816696,14999840.7181128,4.10946173945989,15.4915610055358,2567.30524755057,733.481155811087,470.106979315485
111,0.0555,992.089843704395,16099978.2900672,6.62526680781956,26.4246622029555,4486.46821869547,234.049909797335,14999839.3063117,4.12958259634391,15.4160803789518,2570.94812377962,733.752973563849,471.231365003383
112,0.056,992.022426391798,16099978.0912849,6.62481667062851,26.4264576825604,4486.45222076565,235.18981750436,14999837.8942993,4.14969554772207,15.3413609515774,2574.56836886758,733.941584348543,471.402813341033
113,0.0565,991.955096660642,16099977.8924225,6.62436711833621,26.4282510726935,4486.43623528816,236.327303323196,14999836.484293,4.16976577046402,15.2675187867144,2578.16616539711,734.214027403918,472.524314118059
114,0.057,991.887832991258,16099977.6935051,6.62391800722201,26.4300429459131,4486.42026229731,237.464333397334,14999835.0740847,4.1898279558623,15.194413209183,2581.74170619594,734.404141197825,472.697591055483
115,0.0575,991.820657027516,16099977.4945073,6.62346948183609,26.4318327247057,4486.40430185432,238.598942085064,14999833.6658828,4.20984742144994,15.1221578512296,2585.29516956577,734.677177823284,473.816182043198
116,0.058,991.753547476059,16099977.2954541,6.62302139996924,26.4336209757525,4486.38835399256,239.733087813283,14999832.2574878,4.22985872237764,15.0506154969103,2588.82674405361,734.868754731854,473.991258947354
117,0.0585,991.686525746223,16099977.0963203,6.6225739046053,26.4354071276338,4486.37241877207,240.864812940182,14999830.8510992,4.24982731731908,14.9798974130831,2592.3366038181,735.142353950576,475.106916034886
118,0.059,991.619570768866,16099976.8971307,6.6221268550325,26.4371917412062,4486.35649622529,241.996068136485,14999829.4445262,4.26978762458461,14.9098697251837,2595.8249332587,735.335354883234,475.283764697412
119,0.0595,991.552703721082,16099976.6978604,6.62168039268362,26.4389742510863,4486.3405864111,243.124903785855,14999828.0399592,4.28970524443986,14.8406413982112,2599.2919025231,735.609486453015,476.396464522786
120,0.06,991.485903755858,16099976.4985337,6.62123437833038,26.4407552123583,4486.32468936102,244.25326276538,14999826.6352163,4.30961445769374,14.7720817863662,2602.73769199095,735.803873102619,476.575057147672
121,0.0605,991.419191820324,16099976.2991262,6.62078895186975,26.4425340656182,4486.3088051328,245.379203508338,14999825.2324788,4.32948100662991,14.7042976142567,2606.16246792571,736.0785074955,477.684777079709
122,0.061,991.35254728752,16099976.0996618,6.6203439755431,26.44431136023,4486.29293375706,246.504661062762,14999823.8295736,4.34933903393078,14.6371613571874,2609.56640680972,736.274242318486,477.865086271446
123,0.0615,991.28599087687,16099975.9001165,6.61989958772663,26.4460865427124,4486.27707529043,247.627701934297,14999822.4286729,4.3691544242996,14.5707775588553,2612.94967114376,736.549350701087,478.971804392208
124,0.062,991.219502179405,16099975.700514,6.61945565211759,26.4478601567606,4486.26122976267,248.750253308471,14999821.0276126,4.38896118170198,14.505021712694,2616.31243363048,736.746396898274,479.153803144404
125,0.0625,991.153101689086,16099975.5008303,6.61901230558641,26.4496316547601,4486.24539722929,249.870389784695,14999819.6285558,4.40872533363846,14.4399962390532,2619.65485312459,737.021951112786,480.257498232162
126,0.063,991.086769212888,16099975.301089,6.61856941327252,26.4514015747887,4486.22957771918,250.990030654449,14999818.229347,4.42848074480116,14.3755795509542,2622.97709866198,737.220272610823,480.441159916591
127,0.0635,991.020525021531,16099975.1012664,6.61812711055544,26.4531693750427,4486.21377128677,252.107258630986,14999816.8321404,4.44819358584229,14.3118720011156,2626.27932556326,737.496245156645,481.541811429291
128,0.064,990.954349135895,16099974.9013858,6.61768526400316,26.4549355880339,4486.19797796013,253.223985082038,14999815.4347895,4.46789758165629,14.2487548278038,2629.56169930605,737.695806590047,481.727109785372
129,0.0645,990.888261605666,16099974.7014237,6.61724400751903,26.4566996777142,4486.18219779262,254.338300853494,14999814.0394393,4.48755904637877,14.1863263700407,2632.82437178434,737.972170606036,482.824697844592
130,0.065,990.822242663609,16099974.5014033,6.61680320908612,26.4584621710799,4486.16643081146,255.452109361411,14999812.6439521,4.50721156461364,14.1244706009746,2636.06750502176,738.172937299824,483.011606969268
131,0.0655,990.756312140564,16099974.3013013,6.61636300114619,26.4602225377835,4486.15067706898,256.563509601856,14999811.2504639,4.52682159428956,14.0632838981474,2639.29124758892,738.449666547132,484.106112344632
132,0.066,990.690450479168,16099974.1011406,6.61592325308396,26.4619812993564,4486.13493659158,257.674397013005,14999809.856846,4.54642257925738,14.0026528829964,2642.49575815571,738.651604500015,484.29460668264
133,0.0665,990.624677293588,16099973.9008981,6.61548409589414,26.4637379310973,4486.11920943056,258.782878757428,14999808.465225,4.56598112152698,13.9426720221454,2645.68118206857,738.928673345494,485.386010776687
134,0.067,990.558973234337,16099973.7005966,6.61504540034977,26.4654929491229,4486.10349561153,259.890842270876,14999807.0734814,4.58553052376295,13.8832305023054,2648.84767474007,739.131749213598,485.576065111192
135,0.0675,990.49335770106,16099973.5002132,6.61460729601283,26.467245834324,4486.08779518477,260.996402897555,14999805.6837327,4.60503753232358,13.8244209281473,2651.99537838787,739.409132613747,486.66434994467
136,0.068,990.427811550165,16099973.2997704,6.61416965503145,26.4689970974524,4486.07210817511,262.101440047853,14999804.2938683,4.62453530828236,13.7661349720354,2655.12444525992,739.613313694854,486.855939388265
137,0.0685,990.362353968912,16099973.0992457,6.6137326055492,26.4707462249371,4486.05643463182,263.204077261594,14999802.9059964,4.64399074259274,13.7084634241143,2658.23501453687,739.89098718029,487.941087585839
138,0.069,990.296966017631,16099972.8986611,6.6132960210761,26.4724937222147,4486.04077457899,264.306185902419,14999801.5180156,4.66343685435974,13.6513003660041,2661.3272353913,740.096241398575,488.134187571878
139,0.0695,990.231666673317,16099972.6979946,6.61286002835146,26.4742390811996,4486.02512806489,265.405897718621,14999800.1320248,4.68284067935882,13.5947348192667,2664.40124405508,740.374181059,489.216182348244
140,0.07,990.166437198265,16099972.4972679,6.61242450223414,26.475982802062,4486.00949511286,266.505076007217,14999798.7459317,4.70223509437569,13.538663201443,2667.45718671134,740.580476950242,489.410768622505
141,0.0705,990.101296361307,16099972.2964591,6.61198956807322,26.4777243821487,4485.9938757702,267.60186073672,14999797.361826,4.72158728021532,13.4831728100248,2670.49519672809,740.858659419898,490.489593768882
142,0.071,990.036225624762,16099972.0955898,6.61155510206342,26.4794643164127,4485.97827005951,268.698107119103,14999795.9776245,4.74092997101894,13.4281623280497,2673.51541738176,741.065966117152,490.685642381542
143,0.0715,989.971243551381,16099971.8946384,6.6111212281775,26.4812021075806,4485.96267802714,269.791963353777,14999794.5954076,4.76023049280959,13.3737173720728,2676.51797925826,741.344368560736,491.76128225254
144,0.0720000000000001,989.906331801576,16099971.6936261,6.61068782393317,26.4829382454371,4485.94709969497,270.885276550664,14999793.2131012,4.7795214367838,13.3197388229724,2679.50302280702,741.552655780437,491.958769550452
145,0.0725000000000001,989.841508734086,16099971.4925316,6.61025501194067,26.4846722380362,4485.93153510843,271.976203149707,14999791.8327766,4.79877027435281,13.2663106581704,2682.47067591057,741.831255879461,493.031209051289
146,0.0730000000000001,989.776756205501,16099971.2913761,6.60982267102789,26.4864045700427,4485.91598428865,273.066582143135,14999790.4523685,4.8180094534923,13.2133358913634,2685.42107626819,742.040493907963,493.230111670548
147,0.0735000000000001,989.712092372598,16099971.0901382,6.60939092245627,26.4881347547866,4485.90044728015,274.154578220039,14999789.0739393,4.83720659115387,13.1608969013606,2688.35434913481,742.319269847546,494.299336244623
148,0.0740000000000001,989.64749928624,16099970.8888389,6.60895964635117,26.4898632718603,4485.88492410338,275.242022240633,14999787.6954327,4.85639399183959,13.1088987721614,2691.27062953365,742.529429528056,494.499631103407
149,0.0745000000000001,989.582994903276,16099970.6874572,6.60852896263877,26.491589639819,4485.86941480193,276.327087150782,14999786.3189018,4.87553941817603,13.0574223232461,2694.17004016513,742.808359984124,495.565626720198
150,0.0750000000000001,989.518561466956,16099970.4860139,6.60809875272932,26.4933143332303,4485.85391939558,277.411595665651,14999784.9422995,4.89467503096155,13.0063746487889,2697.05271344777,743.019412704033,495.76729101187
151,0.0755000000000001,989.454216736215,16099970.2844881,6.60766913522722,26.4950368758233,4485.83843792702,278.493728994529,14999783.5676695,4.9137687386152,12.9558350470314,2699.91876959791,743.29847683092,496.830044155156
152,0.0760000000000001,989.389943144815,16099970.0829004,6.60723999281505,26.4967577371887,4485.82297041535,279.575301695742,14999782.1929741,4.93285255802344,12.9057125644694,2702.76833849832,743.510394509513,497.033055341633
153,0.0765000000000001,989.325758255776,16099969.8812301,6.6068114427888,26.498476446179,4485.80751690239,280.654503247713,14999780.8202475,4.95189454349867,12.8560850150453,2705.60153794914,743.789571927944,498.092552998022
154,0.0770000000000001,989.26164469151,16099969.6794977,6.60638336909096,26.5001934674546,4485.79207740657,281.733140041341,14999779.4474613,4.97092656782856,12.8068633418915,2708.41849536384,744.002327004468,498.296888803372
155,0.0775000000000001,989.197619821108,16099969.4776827,6.60595588772233,26.5019083349416,4485.77665196883,282.809409828972,14999778.0766404,4.98991683130343,12.7581239104798,2711.21932619185,744.281597789906,499.353118451135
156,0.0780000000000001,989.133666453783,16099969.2758052,6.60552888387297,26.5036215084169,4485.76124060697,283.885110824661,14999776.7057655,5.0088970624459,12.7097795069622,2714.00415544152,744.495163211991,499.558756855425
157,0.0785000000000001,989.06980176666,16099969.0738451,6.60510247226164,26.5053325268305,4485.74584336107,284.958449058564,14999775.3368523,5.02783560759293,12.6619050830972,2716.77309627477,744.774507883342,500.61170645361
158,0.0790000000000001,989.006008753922,16099968.8718223,6.60467653931373,26.5070418451221,4485.7304602483,286.031214559615,14999773.9678908,5.04676405085588,12.6144152164121,2719.52627135678,744.98885709576,500.818625686965
159,0.0795000000000001,988.942304402677,16099968.6697169,6.60425119847894,26.5087490072162,4485.71509130788,287.101621638785,14999772.6008872,5.06565088467156,12.5673834786753,2722.26379162289,745.268256604419,501.868283664801
160,0.0800000000000001,988.878671890255,16099968.4675485,6.60382633740584,26.5104544632616,4485.69973655637,288.171452132708,14999771.2338407,5.08452754861327,12.5207261890283,2724.98577745499,745.483363538162,502.076462201687
161,0.0805000000000001,988.815128015683,16099968.2652975,6.603402068288,26.5121577621085,4485.68439603215,289.238928635327,14999769.8687484,5.10336268125579,12.4745155719744,2727.6923376207,745.76279925739,503.122817448246
162,0.0810000000000001,988.751656137633,16099968.0629832,6.60297827998511,26.5138593491602,4485.66906975115,290.305824784861,14999768.5036185,5.12218757752639,12.4286696403067,2730.38359027639,745.978638319067,503.332234001962
163,0.0815000000000001,988.688272868963,16099967.8605863,6.6025550834474,26.5155587781443,4485.65375775096,291.370371459545,14999767.140439,5.14097102216124,12.3832593030246,2733.05964207882,746.25809203368,504.37527585609
164,0.0820000000000001,988.624961747894,16099967.6581259,6.60213236873368,26.5172564897641,4485.6384600469,292.434334094108,14999765.7772273,5.15974416535192,12.3382042203281,2735.72060901472,746.474638095212,504.58590937345
165,0.0825000000000001,988.561739203018,16099967.4555829,6.60171024556354,26.5189520425764,4485.62317667574,293.49595185158,14999764.4159619,5.17847593800498,12.2935740165443,2738.36659568486,746.754091991583,505.625627613948
166,0.0830000000000001,988.498588950328,16099967.2529761,6.60128860518306,26.5206458726296,4485.6079076522,294.556981959136,14999763.0546695,5.19719734550441,12.2492899546764,2740.99771596036,746.971320380188,505.837457270167
167,0.0835000000000001,988.435527236029,16099967.0502867,6.60086755609377,26.5223375432618,4485.59265301229,295.615671864304,14999761.6953194,5.21587746492212,12.2054204043133,2743.614072439,747.250757036541,506.873842106216
168,0.0840000000000001,988.372537952121,16099966.8475334,6.60044699071719,26.5240274859115,4485.57741277012,296.673770583615,14999760.3359476,5.23454715677987,12.161888188227,2746.21577692851,747.468643525004,507.086847299968
169,0.0845000000000001,988.30963716429,16099966.6446974,6.60002701634926,26.525715268651,4485.56218696091,297.72953384803,14999758.9785139,5.25317564429616,12.1187604503348,2748.80293007496,747.748045901987,508.119889361787
170,0.0850000000000001,988.246808938793,16099966.4417973,6.59960752657529,26.5274013183529,4485.54697559822,298.784702461292,14999757.6210635,5.27179364309268,12.075961531645,2751.3756416732,747.966566699199,508.334049710449
171,0.0855000000000001,988.18406916265,16099966.2388145,6.59918862749796,26.5290852077768,4485.53177871648,299.83754043597,14999756.2655471,5.29037052250241,12.0335573786324,2753.93401046711,748.245918130743,509.363740040187
172,0.0860000000000001,988.121402074635,16099966.0357675,6.59877021385476,26.5307673592736,4485.51659632869,300.889780361804,14999754.910019,5.30893685322533,11.9914738104451,2756.47814428752,748.465049872496,509.579035375245
173,0.0865000000000001,988.058823384933,16099965.8326377,6.59835239056738,26.5324473502439,4485.50142846852,301.939694530399,14999753.5564207,5.32746215066374,11.9497756035351,2759.00814002405,748.744334056932,510.605365418091
174,0.0870000000000001,987.996317503114,16099965.6294434,6.59793505351398,26.5341255985605,4485.48627514842,302.98900731717,14999752.2028157,5.34597684059013,11.908390016469,2761.52410359079,748.964053796974,510.821775780716
