i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
65,0.03173828125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,206.628214367661,14999999.8129185,0.409335443738093,17.6013129445742,302.597807985986,560.895704493227,215.270746398779,0.172012001276016
66,0.0322265625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,206.728442551088,14999999.8100394,0.409533998249661,17.5927792938648,302.614787163809,560.903720753003,215.309107432849,0.172012001276016
67,0.03271484375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,206.828623308788,14999999.8071603,0.409732458809809,17.5842579459507,302.631755047487,560.911867611964,215.347904012236,0.172012001276016
68,0.033203125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,206.928756859087,14999999.804281,0.409930825851041,17.5757488585608,302.648711675699,560.920145324815,215.387132543356,0.172012001276016
69,0.03369140625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.028843419,14999999.8014016,0.410129099803273,17.5672519896693,302.665657087029,560.928554145442,215.426789461476,0.172012001276016
70,0.0341796875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.128883204248,14999999.7985221,0.410327281093852,17.5587672974939,302.682591319594,560.937094326918,215.466871230476,0.172012001276016
71,0.03466796875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.228876429266,14999999.7956425,0.410525370147577,17.5502947404938,302.699514411435,560.945766121493,215.507374342631,0.172012001276016
72,0.03515625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.328823307212,14999999.7927628,0.410723367386722,17.5418342773678,302.71642640028,560.954569780601,215.548295318377,0.172012001276016
73,0.03564453125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.42872404998,14999999.789883,0.410921273231053,17.5333858670519,302.733327323699,560.963505554855,215.589630706091,0.172012001276016
74,0.0361328125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.528578868208,14999999.7870031,0.411119088097849,17.5249494687182,302.750217219047,560.972573694049,215.631377081866,0.172012001276016
75,0.03662109375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.628387971291,14999999.784123,0.411316812401925,17.5165250417724,302.767096123296,560.981774447152,215.673531049292,0.172012001276016
76,0.037109375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.728151567386,14999999.7812428,0.411514446555647,17.5081125458521,302.783964073528,560.991108062313,215.716089239235,0.172012001276016
77,0.03759765625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.827869863426,14999999.7783625,0.411711990968956,17.4997119408251,302.800821106264,561.000574786855,215.759048309624,0.172012001276016
78,0.0380859375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,207.927543065132,14999999.7754821,0.411909446049385,17.4913231867873,302.817667257992,561.01017486728,215.802404945228,0.172012001276016
79,0.03857421875,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,208.027171377016,14999999.7726015,0.412106812202081,17.482946244061,302.834502564884,561.019908549261,215.846155857451,0.172012001276016
80,0.0390625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,208.126755002395,14999999.7697208,0.41230408982982,17.4745810731932,302.851327063005,561.029776077647,215.890297784113,0.172012001276016
81,0.03955078125,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,208.226294143403,14999999.76684,0.412501279333032,17.4662276349536,302.868140788279,561.03977769646,215.934827489246,0.172012001276016
82,0.0400390625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,208.325789000994,14999999.763959,0.412698381109813,17.4578858903331,302.884943776165,561.049913648892,215.979741762878,0.172012001276016
83,0.04052734375,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,208.425239774957,14999999.7610779,0.412895395555951,17.4495558005417,302.901736061941,561.060184177309,216.025037420833,0.172012001276016
84,0.041015625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,208.524646663923,14999999.7581967,0.413092323064938,17.4412373270072,302.918517681043,561.070589523246,216.070711304523,0.172012001276016
85,0.04150390625,1327.93409272576,135911.433941906,135944.223677298,-32.7897353922809,208.624009865376,14999999.7553153,0.413289164027993,17.432930431373,302.93528866829,561.081129927406,216.116760280744,0.172012001276016
