i,x1[i],Tcc,Calor cambra,Calor extreta pel fluid,Calor intercanviada amb l'aire exterior,T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i],Temps execucio (s)
1129,0.275634765625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.016094195586,14999925.1225949,3.86710556005118,7.45243814285219,1175.7565171191,783.777182709923,487.050695564444,0.108933001756668
1130,0.27587890625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.090268463585,14999925.0519624,3.86769334519917,7.45130557310953,1175.78088173508,783.821266013385,487.124450566347,0.108933001756668
1131,0.276123046875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.164436651731,14999924.9813223,3.86828108217706,7.45017344032863,1175.80524266961,783.865346784418,487.198199487318,0.108933001756668
1132,0.2763671875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.238598760461,14999924.9106747,3.86886877098832,7.44904174426138,1175.82959993395,783.909425022573,487.271942327477,0.108933001756668
1133,0.276611328125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.312754790211,14999924.8400195,3.8694564116364,7.4479104846599,1175.85395352396,783.953500727404,487.345679086938,0.108933001756668
1134,0.27685546875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.386904741416,14999924.7693568,3.87004400412475,7.44677966127649,1175.87830344411,783.997573898461,487.419409765813,0.108933001756668
1135,0.277099609375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.461048614512,14999924.6986865,3.87063154845682,7.44564927386364,1175.90264969469,784.041644535298,487.493134364209,0.108933001756668
1136,0.27734375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.535186409933,14999924.6280087,3.87121904463606,7.44451932217404,1175.92699227958,784.085712637467,487.56685288223,0.108933001756668
1137,0.277587890625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.609318128113,14999924.5573234,3.8718064926659,7.44338980596055,1175.95133120267,784.12977820452,487.640565319978,0.108933001756668
1138,0.27783203125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.683443769487,14999924.4866305,3.87239389254979,7.44226072497626,1175.97566646401,784.173841236008,487.714271677548,0.108933001756668
1139,0.278076171875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.757563334489,14999924.41593,3.87298124429116,7.44113207897442,1175.99999806648,784.217901731483,487.787971955036,0.108933001756668
1140,0.2783203125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.831676823551,14999924.345222,3.87356854789345,7.44000386770849,1176.02432601288,784.261959690497,487.861666152529,0.108933001756668
1141,0.278564453125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.905784237106,14999924.2745065,3.87415580336009,7.43887609093212,1176.04865030554,784.3060151126,487.935354270115,0.108933001756668
1142,0.27880859375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,488.979885575587,14999924.2037834,3.87474301069449,7.43774874839914,1176.07297094526,784.350067997346,488.009036307875,0.108933001756668
1143,0.279052734375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.053980839425,14999924.1330528,3.87533016990009,7.43662183986359,1176.09728793545,784.394118344284,488.082712265886,0.108933001756668
1144,0.279296875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.128070029052,14999924.0623146,3.8759172809803,7.43549536507968,1176.12160128005,784.438166152966,488.156382144224,0.108933001756668
1145,0.279541015625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.2021531449,14999923.9915689,3.87650434393854,7.43436932380184,1176.1459109787,784.482211422942,488.230045942959,0.108933001756668
1146,0.27978515625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.276230187398,14999923.9208156,3.87709135877822,7.43324371578466,1176.17021703562,784.526254153763,488.303703662156,0.108933001756668
1147,0.280029296875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.350301156978,14999923.8500548,3.87767832550276,7.43211854078294,1176.1945194506,784.57029434498,488.377355301879,0.108933001756668
1148,0.2802734375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.424366054069,14999923.7792865,3.87826524411556,7.43099379855167,1176.21881822904,784.614331996143,488.451000862184,0.108933001756668
1149,0.280517578125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.498424879101,14999923.7085106,3.87885211462003,7.42986948884603,1176.24311337136,784.658367106803,488.524640343127,0.108933001756668
1150,0.28076171875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.572477632503,14999923.6377272,3.87943893701956,7.42874561142138,1176.26740488038,784.702399676509,488.598273744756,0.108933001756668
1151,0.281005859375,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.646524314703,14999923.5669363,3.88002571131755,7.42762216603327,1176.29169275956,784.746429704811,488.671901067118,0.108933001756668
1152,0.28125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.72056492613,14999923.4961378,3.8806124375174,7.42649915243747,1176.31597700883,784.79045719126,488.745522310253,0.108933001756668
1153,0.281494140625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.794599467212,14999923.4253318,3.88119911562249,7.4253765703899,1176.34025763202,784.834482135403,488.819137474199,0.108933001756668
1154,0.28173828125,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.868627938376,14999923.3545182,3.88178574563622,7.42425441964669,1176.3645346299,784.878504536791,488.892746558987,0.108933001756668
1155,0.281982421875,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,489.94265034005,14999923.2836971,3.88237232756197,7.42313269996417,1176.38880800814,784.922524394972,488.966349564647,0.108933001756668
1156,0.2822265625,1327.9690355137,111916.8239695,111501.88317674,414.940792760261,490.016666672659,14999923.2128684,3.88295886140311,7.42201141109884,1176.4130777656,784.966541709495,489.0399464912,0.108933001756668
